name,url,scraped
Kucenko D.,/player/kucenko-dmytro/E9R1NayD,True
Zhukov E.,/player/zhukov-evgeny/hhWto3TJ,True
Dubrovin V.,/player/dubrovin-veniamin/AuYGQTf7,True
Protsenko D.,/player/protsenko-danil/xYguNY4s,True
Poturidis G.,/player/poturidis-george/Sftoxbj0,True
Pidoima P.,/player/pidoima-pavlo/WWxaa47c,True
Urban M.,/player/urban-mykhailo/UTuHBqNS,True
Koriahin V.,/player/koriahin-vadym/2wltY04t,True
Bryzhevatyi O.,/player/bryzhevatyi-oleksandr/UqAxD0R1,True
Kats L.,/player/kats-lev/YD42cMFK,True
Kaluhin V.,/player/kaluhin-victor/6wgOr0di,True
Bochkov D.,/player/bochkov-denis/QyXaKSSj,True
Perov P.,/player/perov-pavel/E1TeL8Dp,True
Dedov V.,/player/dedov-vasili/dMtUPl5T,True
Majoros B.,/player/majoros-bence/O8cwc8vS,True
Szudi A.,/player/szudi-adam/AXkGO5YL,True
Rakov V.,/player/rakov-valerij/0YLab1cM,True
Ecseki N.,/player/ecseki-nandor/8GRd7dLl,True
Sitak A.,/player/sitak-andriy/l8CWZoyo,True
Gauzy P.,/player/gauzy-paul/OMUzBaCR,True
Tokic B.,/player/tokic-bojan/AFOVP7jj,True
Cheaib D.,/player/cheaib-dauud/xpyS6vuf,True
Wetzel F.,/player/wetzel-felix/WEoDrCC5,True
Muhlbach H.,/player/muhlbach-hermann/nNq2EXnb,True
Bluhm F.,/player/bluhm-florian/EH3vZh2T,True
Levajac D.,/player/levajac-dimitrije/QyoHsWRB,True
Vrablik J.,/player/vrablik-jiri/hvrSbTcg,True
Mendes E.,/player/mendes-enio/ltzI0bk6,True
Benes M.,/player/benes-michal/j1lIRKd8,True
David P.,/player/david-petr/0WKq6DYE,True
Chtchetinine E.,/player/chtchetinine-evgueni/S23ATBMe,True
Uribe S.,/player/uribe-salvador/pfUih1Ch,True
De Saintilan M.,/player/de-saintilan-mathieu/nkQvJ63G,True
Muhlbach C.,/player/muhlbach-carlos/tI8ouitb,True
Lind A.,/player/lind-anders/va6gVSy9,True
Putuntica A.,/player/putuntica-andrei/6VHdonrl,True
Ma L.,/player/ma-long/p2pHnSOo,True
Jancarik L.,/player/jancarik-lubomir/YkHir6LE,True
Jensen F.,/player/jensen-frodi/hOyMil5K,True
Mikutis T.,/player/mikutis-tomas/l6evdPkE,True
Olah B.,/player/olah-benedek/0CmlsQzL,True
Ionescu O.,/player/ionescu-ovidiu/lGEEC54J,True
Ouaiche S.,/player/ouaiche-stephane/zFgaLxhN,True
Falck M.,/player/karlsson-mattias/xv6cK2T7,True
Fujimura T.,/player/fujimura-tomoya/jNNDUoKm,True
Arvidsson S.,/player/arvidsson-simon/vFrIoW0q,True
Kaluzny S.,/player/kaluzny-samuel/8bY8VR4s,True
Nielsen C.,/player/nielsen-claus/6XfdeSpj,True
Drinkhall P.,/player/drinkhall-paul/WInTqQ84,True
Yan X.,/player/yan-xin-chris/jXUcYN2L,True
Franziska P.,/player/franziska-patrick/zkQmVJ0p,True
Robinot Q.,/player/robinot-quentin/EkE154og,True
Matsumoto C.,/player/matsumoto-cazuo/nT95iFE2,True
Steger B.,/player/steger-bastian/IVIDqwGc,True
Yoshimura M.,/player/yoshimura-maharu/4zs9dkQp,True
Shiono M.,/player/shiono-masato/Iy0Sf7vr,True
Filus R.,/player/filus-ruwen/hhDzogAJ,True
Brodd V.,/player/brodd-viktor/fssOD1S8,True
Wang Y.,/player/wang-yang/4Sdef5CO,True
Jin T.,/player/jin-takuya/rT2PkLSp,True
Wang Z.,/player/wang-zengyi/WQjCIWn4,True
Morizono M.,/player/morizono-masataka/QsqyvyyK,True
Hachard A.,/player/hachard-antoine/YBEnB1Ob,True
Paykov M.,/player/paykov-mikhail/KADmMOsr,True
Juzbasic I.,/player/juzbasic-ivan/jBHEF7x1,True
Milicevic S.,/player/milicevic-srdjan/bshtWIlt,True
Jakab J.,/player/jakab-janos/lIwk6A4E,True
Burgis M.,/player/burgis-matiss/SKb6SQLR,True
Gionis P.,/player/gionis-panagiotis/n5mLbnzK,True
Kosiba D.,/player/kosiba-daniel/rqgmXuDD,True
Kosowski J.,/player/kosowski-jakub/INn8JCXc,True
Gritsienko N.,/player/hrytsyienko-nazarii/vsMCq8LM,True
Nechyporuk V.,/player/nechyporuk-vadym/APCrvnqp,True
Kotik A.,/player/kotik-andrii/Y3LGrSzT,True
Sinkevych B.,/player/sinkevych-bohdan/40Tjm6Ug,True
Vasilevsky V.,/player/vasilevsky-victor/MHe8tns9,True
Broiakovskyi V.,/player/broiakovskyi-vsevolod/Au5SaIX8,True
Grebenyuk A.,/player/grebenyuk-andrey/lWyXBzxI,True
Skok P.,/player/skok-pavel/EFjQMfQp,True
Limonov A.,/player/limonov-anton/6BExweQe,True
Lyevshyn V.,/player/lyevshyn-vitaliy/lEkkA95h,True
Yefimov V.,/player/yefimov-viktor/hA44mvm4,True
Pysar D.,/player/pysar-dmytro/WxwXGH23,True
Zhmudenko Y.,/player/zhmudenko-yaroslav/hrb1wcBf,True
Didukh O.,/player/didukh-oleksandr/bLbcvwdl,True
Pryshchepa Y.,/player/pryshchepa-yevhen/pbWTIhvg,True
Lushnikov V.,/player/lushnikov-vladimir/zTBccyNO,True
Uda Y.,/player/uda-yukiya/fu657vRr,True
Gardos R.,/player/gardos-robert/W6YeW9DM,True
Liang J.,/player/liang-jingkun/AqU4x7sR,True
Zhao Z.,/player/zhao-zihao/GAbdHKnr,True
Yan A.,/player/yan-an/UHSq5duU,True
Ma T.,/player/ma-te/jgvD6pOm,True
Aruna Q.,/player/aruna-quadri/4xnGm0d3,True
Monteiro T.,/player/monteiro-thiago/QJ89jZT8,True
Harimoto T.,/player/harimoto-tomokazu/EqquNay6,True
Pucar T.,/player/pucar-tomislav/EXzVrUp2,True
Gauzy S.,/player/gauzy-simon/jgYoYJb9,True
Lin Y.-J.,/player/lin-yun-ju/OOa7YlpQ,True
An J.,/player/an-jaehyun/xlDb2q11,True
Shibaev A.,/player/shibaev-alexander/OM86J7Jr,True
Lebesson E.,/player/lebesson-emmanuel/lbBqXkbG,True
Jang W.,/player/jang-woojin/2TkoLFh1,True
An J. S.,/player/an-ji-song/xv0aoNRF,True
Mizutani J.,/player/mizutani-jun/4YTEbLvH,True
Lee S.,/player/lee-sangsu/z50QjCum,True
Jeong S.,/player/jeong-sangeun/W8Nzwvgc,True
Lin G.,/player/lin-gaoyuan/r5txaSdl,True
Kou L.,/player/kou-lei/OMG54sCa,True
Duda B.,/player/duda-benedikt/40pB6JKr,True
Apolonia T.,/player/apolonia-tiago/QqMS9Zrk,True
Assar O.,/player/assar-omar/O4wOa9rm,True
Yoshida M.,/player/yoshida-masaki/zLU3uRpS,True
Lim J.,/player/lim-jonghoon/h8JTb1xn,True
Liventsov A.,/player/liventsov-alexey/YDZlisYP,True
Chuang Ch-Y.,/player/chuang-chih-yuan/hSmPp6gb,True
Monteiro J.,/player/monteiro-joao/02Eu7XS7,True
Fan Z.,/player/fan-zhendong/tzgythog,True
Gacina A.,/player/gacina-andrej/lOK6OJuh,True
Green W.,/player/green-wally/EieTSgaj,True
Niwa K.,/player/niwa-koki/jkhmN2pi,True
Wang E.,/player/wang-eugene/dQZ6YEbs,True
Tang P.,/player/tang-peng/faCban7K,True
Alamiyan N.,/player/alamiyan-noshad/WCJjMVgt,True
Chen C-A.,/player/chen-chien-an/Ey9eLk9n,True
Sgouropoulos I.,/player/sgouropoulos-ioannis/2cVN19Ol,True
Groth J.,/player/groth-jonathan/pOm0YzfA,True
Gorak D.,/player/gorak-daniel/SzLJE7iS,True
Flore T.,/player/flore-tristan/jmoWRLeS,True
Mattenet A.,/player/mattenet-adrien/MXrPzMVj,True
Li A.,/player/li-ahmet/jN7zPQ5j,True
Hielscher L.,/player/hielscher-lars/Sdbm6B5J,True
Zhu L.,/player/zhu-linfeng/8QKw6EFB,True
Ranefur E.,/player/ranefur-elias/2D1QUoPB,True
Ben Ari O.,/player/ben-ari-omri/jTOUnlFk,True
Sakai A.,/player/sakai-asuka/zPhr4v79,True
Mutti L.,/player/mutti-leonardo/EJk8AAD8,True
Eloi D.,/player/eloi-damien/d8baLY2o,True
Lashin E.,/player/lashin-el-sayed/KhhNRv6o,True
El-Beiali M.,/player/el-beiali-mohamed/ryLsnIyp,True
Kuzmin F.,/player/kuzmin-fedor/h8TCIts7,True
Henzell W.,/player/henzell-william/4YBDYeJs,True
Hung K.,/player/hung-ka-tak/OtLfCtt2,True
Hotz C.,/player/hotz-christian/8USYfTan,True
Vang B.,/player/vang-bora/l2VaZM2B,True
Ruiz J. M.,/player/ruiz-jose-manuel/O6ARkH63,True
Takakiwa T.,/player/takakiwa-taku/dpGjnZyS,True
Lee Ch.-L.,/player/lee-chun-lin/phaYDSVD,True
Vlasov G.,/player/vlasov-grigory/WbSGH0dD,True
Robinot A.,/player/robinot-alexandre/fBbwoZ5S,True
Andersson H.,/player/andersson-harald/r9vl4eQq,True
Zhan J.,/player/zhan-jian/AsHlZaq3,True
Tregler T.,/player/tregler-tomas/GO70ZvYI,True
Ghosh S.,/player/ghosh-soumyajit/ltrwZFa0,True
Landrieu A.,/player/landrieu-andrea/fkwO3H41,True
Janssens T.,/player/janssens-tim/nqbYI4or,True
Merzlikin T.,/player/merzlikin-taras/r3VoVaB6,True
Jeoung Y.,/player/jung-youngsik/x6QryIN9,True
Olivares F.,/player/olivares-felipe/IR0wLsDA,True
Weber L.,/player/weber-lionel/27tSCLsF,True
Ryuzaki T.,/player/ryuzaki-tonin/8UMnDDvB,True
Filatov V.,/player/filatov-vasilij/0QSbJFD3,True
Tsuboi Y.,/player/tsuboi-yuma/x4XxfmFh,True
Tang G.,/player/tang-george/4pfsQaA1,True
Kim J.,/player/kim-junghoon/tIiNtDak,True
Chen F.,/player/chen-feng/ULzhRxwT,True
Jimenez M. F.,/player/jimenez-mark-francis/UwUUe9pt,True
Gilabert R.,/player/gilabert-rodrigo/lYoWk9MC,True
Alto G.,/player/alto-gaston/tfJtC6qn,True
Bayona L.,/player/bayona-lucas/C2JzvCN0,True
Moya M.,/player/moya-manuel/OMKTsEwr,True
Lakeev V.,/player/lakeev-vasily/bNqhtHPO,True
Stoyanov N.,/player/stoyanov-niagol/KYab7Pq2,True
Bukin A.,/player/bukin-andrey/tfJFjpYj,True
Pattantyus A.,/player/pattantyus-adam/xQfIWWo3,True
Walther R.,/player/walther-ricardo/6sjlUb8G,True
Soderlund H.,/player/soderlund-hampus/bNqF5wzk,True
Salifou A-K.,/player/salifou-abdel-kader/zXEZlhee,True
Muramatsu Y.,/player/muramatsu-yuto/rolurcpj,True
Sternberg K.,/player/sternberg-kasper/x2KjlvmC,True
Ho Kwan K.,/player/ho-kwan-kit/6mXQVGDd,True
Pinto D.,/player/pinto-daniele/tlhNDtlF,True
Rossi C.,/player/rossi-carlo/zBIwfWqD,True
Kojic F. T.,/player/kojic-frane-tomislav/2mK6mJYG,True
Zeljko F.,/player/zeljko-filip/IuUlXvCM,True
Bertrand I.,/player/bertrand-irvin/zDt2uO8G,True
Ishiy V.,/player/ishiy-vitor/noa3q1HS,True
Valuch A.,/player/valuch-alexander/hv28lSXa,True
Bankosz M.,/player/bankosz-michal/G49puIq8,True
Jezo F.,/player/jeza-filip/AVHo7DYD,True
Picard V.,/player/picard-vincent/vV1ksQEi,True
Anthony A.,/player/anthony-amalraj/E9rTElnT,True
Aldmaisy Z.,/player/aldmaisy-zeyad/2Ntv9qxp,True
Sun C.,/player/sun-chia-hung/Kz3wkneH,True
Chew Zhe C.,/player/chew-zhe-yu-clarence/ln9MOPDo,True
Mengel S.,/player/mengel-steffen/OYS4dfIR,True
Mino A.,/player/mino-alberto/hKXajus5,True
Stobberup P.,/player/stobberup-patrick/zTfCkadB,True
Chiang H-Ch.,/player/chiang-hung-chieh/ncomSINM,True
Yu Z.,/player/yu-ziyang/jePSOS53,True
Lyu X.,/player/lyu-xiang/d8Yc7RzT,True
Nuytinck C.,/player/nuytinck-cedric/jgtZa99D,True
Indeherberg J.,/player/indeherberg-julien/0CTehpDm,True
Vannucci M.,/player/vannucci-marco/QeSt3w25,True
Golovanov S.,/player/golovanov-stanislav/YqCHlDbL,True
Jean L.,/player/jean-lauric/t6VlwFBk,True
Devos R.,/player/devos-robin/GjrKEsD2,True
Bardon M.,/player/bardon-michal/vLaedYHP,True
Abdulwahhab M.,/player/abdulwahhab-mohammed/YoHf5Xz4,True
Calderano H.,/player/calderano-hugo/GSJm6R3k,True
Liu D.,/player/liu-dingshuo/Yw57xSZp,True
Ueda J.,/player/ueda-jin/zm5vbmDa,True
Yoshimura K.,/player/yoshimura-kazuhiro/OC7ufJyB,True
Gnanasekaran S.,/player/gnanasekaran-sathiyan/bPIFpJu5,True
Lam S.,/player/lam-siu-hang/jLvxT1Qr,True
Yeh Ch.-W.,/player/yeh-chih-wei/dQkOk0aJ,True
Badowski M.,/player/badowski-marek/EB99V0Jk,True
Jiang T.,/player/jiang-tianyi/x07htr8T,True
Zhou Y.,/player/zhou-yu/Sp8G9KQb,True
Cho S.,/player/cho-seungmin/GWgkKZ77,True
Lee J.,/player/lee-junsang/KjyuJTai,True
Robles A.,/player/robles-alvaro/zJqPFUWM,True
Brossier B.,/player/brossier-benjamin/hj4fMIxH,True
Desai H.,/player/desai-harmeet/0tRtaeLk,True
Powell D.,/player/powell-david/hUMPI2po,True
Lee Ch.-S.,/player/lee-chia-sheng/bi9h5oJe,True
Liao Ch.-T.,/player/liao-cheng-ting/W4gZj5O0,True
Yang T.-Y.,/player/yang-tzu-yi/OvUUfLGs,True
Cawed J.,/player/cawed-jose/UDCbbsPt,True
Park G.,/player/park-ganghyeon/6ghVg0vo,True
Yang Z.,/player/yang-zi/UPYiNmn1,True
Wu C.,/player/wu-chih-chi/YLTVTZFq,True
Szocs H.,/player/szocs-hunor/ldfWjt3g,True
Cho E.,/player/cho-eonrae/2RhJsgpq,True
Angles E.,/player/angles-enzo/hdTcow49,True
Igoshin I.,/player/igoshin-ilya/dvgc8mz5,True
Kallberg A.,/player/kallberg-anton/6BDqznZi,True
Onaolapo O.,/player/onaolapo-ojo/SKEuySJo,True
Ryu S.,/player/ryu-seungmin/QVMvxb83,True
Le Breton T.,/player/le-breton-thomas/lOM6qHYL,True
Tosic R.,/player/tosic-roko/SShev0mo,True
Gillen A.,/player/gillen-alexander/IDqDqQC0,True
Mladenovic L.,/player/mladenovic-luka/WCynuCZ2,True
Baibuldin A.,/player/baibuldin-andrei/rorzieaD,True
Tugwell F.,/player/tugwell-finn/x2b3GTMF,True
Shetty S.,/player/shetty-sanil/YgPlcZk2,True
Pletea C.,/player/pletea-cristian/KviRC03L,True
Chan K.,/player/chan-kazuhiro/Au6zh5ja,True
Fang B.,/player/fang-bo/G2KUe1da,True
Zhou K.,/player/zhou-kai/pQ6s9m6G,True
Xin Z.,/player/xin-zhaoxu/K8bMqNRT,True
Platonov P.,/player/platonov-pavel/fk52VXiq,True
Lasan S.,/player/lasan-sas/tEgg5Ndg,True
Wang H.,/player/wang-hao/UVF0JZV6,True
Achanta Sharath K.,/player/achanta-sharath-kamal/GfQJHbES,True
Olejnik M.,/player/olejnik-martin/vX1i5VKP,True
Crisan A.,/player/crisan-adrian/b5lLonvh,True
Primorac Z.,/player/primorac-zoran/EJFADgXj,True
Hristonov A.,/player/hristonov-angelov/xjxmObvA,True
Keinath T.,/player/keinath-thomas/n1axQRJt,True
Vlotinos I.,/player/vlotinos-ioannis/Ozd4yqFD,True
Lundqvist J.,/player/lundqvist-jens/SjZQQmyp,True
Li K.,/player/li-kewei/Wflp2cIC,True
Svensson R.,/player/svensson-robert/8pwoWNvg,True
Kanamitsu K.,/player/kanamitsu-koyo/YVpQT5Zg,True
Korbel P.,/player/korbel-petr/trgASuvI,True
Jorgic D.,/player/jorgic-darko/25yliUms,True
Gerassimenko K.,/player/gerassimenko-kirill/Ew6fdRqa,True
Walker S.,/player/walker-samuel/4fL4vByt,True
Saive Jean-M.,/player/saive-jean-michel/W4Hrj0Ia,True
Burov V.,/player/burov-viacheslav/4pnq502P,True
Novota S.,/player/novota-samuel/rRyAfzfN,True
Choe I.,/player/choe-il/8MCVezop,True
Kim K.,/player/kim-kyungmin/t27Wzogq,True
Jevtovic M.,/player/jevtovic-marko/hAlC9USE,True
Miuchi K.,/player/miuchi-kentaro/8KHqGy6L,True
Ciociu T.,/player/ciociu-traian/2B4w7zYc,True
Kaczmarek K.,/player/kaczmarek-krzysztof/bLE4Ncei,True
Hu H.,/player/hu-heming/GGeathog,True
Wang C.,/player/wang-chuqin/ADREcx6g,True
Dyjas J.,/player/dyjas-jakub/lxrL78cR,True
Rumgay G.,/player/rumgay-gavin/zN1M5uIn,True
Levenko A.,/player/levenko-andreas/K25rgCXD,True
Geraldo J.,/player/geraldo-joao/OfjQwK7i,True
Khanin A.,/player/khanin-aliaksandr/2iMjCXgH,True
Machado C.,/player/machado-carlos/CWxODz1H,True
Feng Y.,/player/feng-yijun/v7YFCREd,True
Wang J.,/player/wang-jianan/6BkWlyh9,True
Kasahara H.,/player/kasahara-hiromitsu/6N9jiOE0,True
Wu Z.,/player/wu-zhikang/fHmuwejQ,True
Dodean A.,/player/dodean-adrian/dAJAnwlN,True
Citaku B.,/player/citaku-baton/nwe5jNLs,True
Hao S.,/player/hao-shuai/noNIMUsU,True
Papageorgiou K.,/player/papageorgiou-konstantinos/ryZjgQcs,True
Ronneberg E.,/player/ronneberg-espen/xWBbfIxH,True
Horejsi M.,/player/horejsi-miroslav/4GdmKmnb,True
Folwarski J.,/player/folwarski-jakub/E9ofGgIo,True
Witkowski A.,/player/witkowski-antoni/pvP54q3M,True
Martinko T.,/player/martinko-tomas/QyZ7jvQ7,True
Koszyk B.,/player/koszyk-boguslav/Qgv81B0f,True
Gavlas A.,/player/gavlas-antonin/StvAFmkd,True
Obeslo M.,/player/obeslo-michal/WEbmdRsC,True
Bajger O.,/player/bajger-ondrej/4UyYHUNs,True
Reitspies D.,/player/reitspies-david/zcbJw2wT,True
Runjic F.,/player/runjic-frane/dnzelfOJ,True
Lesiv R.,/player/lesiv-rimas/IHPBfsRI,True
Nalepa K.,/player/nalepa-kamil/zil9u3UB,True
Wachowiak L.,/player/wachowiak-lukasz/hSb4tqF5,True
Koldas T.,/player/koldas-tomas/UPy1oZIB,True
Husnik P.,/player/husnik-petr/Is2mLCZg,True
Sklensky M.,/player/sklensky-michal/67A6GH6R,True
Onderka F.,/player/onderka-frantisek/AHd88FzO,True
Seibert J.,/player/seibert-jakub/CO56Iuio,True
Skala R.,/player/skala-radek/YaHkvvTh,True
Kleprlik J.,/player/kleprlik-jakub/faNTJATO,True
Nemecek J.,/player/nemecek-jakub/dCor8cxH,True
Kucera S.,/player/kucera-stanislav/WSqkYu1j,True
Valenta J.,/player/valenta-jan/bsod91Uq,True
Cipin F.,/player/cipin-filip/S80BPoJF,True
Pak S. H.,/player/pak-sin-hyok/8dwGmi2K,True
Kizukuri Y.,/player/kizukuri-yuto/WQ8neBLi,True
Alexandrov T.,/player/alexandrov-teodor/A7YkWIjs,True
Zhai Y.,/player/zhai-yujia/KxxVlZYo,True
Akerstrom F.,/player/akerstrom-fabian/UwhQ1Vv1,True
Wei S.,/player/wei-shihao/bHKP2oqp,True
McBeath D.,/player/mcbeath-david/AssrNbNA,True
Madrid M.,/player/madrid-marcos/Wpmgr8DC,True
Filimon A.,/player/filimon-andrei/pGa1U195,True
Jonsson D.,/player/jonsson-david/I34E64V6,True
Tan R.,/player/tan-ruiwu/MyJEMcA4,True
Kolarek T.,/player/kolarek-tomislav/vDDJLHPA,True
Rasmussen M.,/player/rasmussen-morten/Y1qHaSKD,True
Mimisson K.,/player/mimisson-kari/rgnWGinG,True
Suss Ch.,/player/suss-christian/6eF9pJ0i,True
Qiu L.,/player/qiu-liang/YuxS2yK7,True
Nicolle D.,/player/nicolle-dorian/40PersHJ,True
Bouloussa M.,/player/bouloussa-mehdi/UJJdYFyT,True
Oikawa M.,/player/oikawa-mizuki/ALNF0Ueb,True
Tromer L.,/player/tromer-laurens/dW8IA6q1,True
Skucas M.,/player/skucas-matas/MyaJCelI,True
Gommers R.,/player/gommers-rajko/23KBiQIp,True
Afanador B.,/player/afanador-brian/neCzE3vt,True
Gray L.,/player/gray-lewis/QoBvDNgn,True
Allegro M.,/player/allegro-martin/lzFwHhTN,True
Cheung Y.,/player/cheung-yuk/G8Df0SiE,True
Petiot J.,/player/petiot-jeremy/pESG6nXC,True
Lin J.,/player/lin-ju/MFLs4zeT,True
Zhi He W.,/player/zhi-he-wen/Qmprdv84,True
Knight D.,/player/knight-darius/KQ9emb2I,True
Magnusson K. M.,/player/magnusson-k-magnus/jkQkB1fP,True
Carneros A.,/player/carneros-alfredo/pGsAXHHn,True
Zibrat J.,/player/zibrat-jan/hU0Nh2Yt,True
Zhou Q.,/player/zhou-qihao/SYTg87LM,True
Kotowski T.,/player/kotowski-tomasz/jwlXqHuU,True
Kozul D.,/player/kozul-deni/K2eiMJtc,True
Chen Q.,/player/chen-qi/jJT9OjDH,True
Cioti C.,/player/cioti-constantin/xfng1CnT,True
Zheng P.,/player/zheng-peifeng/nHJfYSqL,True
Hirano Y.,/player/hirano-yuki/QybieocI,True
Alamian N.,/player/alamian-nima/by3H9H2M,True
Song X.,/player/song-xu/O221uoAP,True
Bai H.,/player/bai-he/I3CoDIMq,True
Sereda P.,/player/sereda-peter/pd91T66L,True
He Z.,/player/he-zhiwen/WCs4YF7S,True
Li H.,/player/li-hu/0S1jCxxj,True
Pereira A.,/player/pereira-andy/CfDd45Y1,True
Higashi Y.,/player/higashi-yuto/xjItffq2,True
Wang J.Z.,/player/wang-ji-zeng/pOZDn7L1,True
Crepulja B.,/player/crepulja-bojan/AT7Rwvvc,True
Simoner C.,/player/simoner-christoph/xCD8MHAc,True
Kim Hyok B.,/player/kim-hyok-bong/69C4l4wP,True
Kulpa K.,/player/kulpa-konrad/6HUn3S5r,True
Merchez C.,/player/merchez-cedric/ATuTkbz2,True
Popov K.,/player/popov-kiril/ptsD4g8l,True
Wisutmaythangkoon S.,/player/wisutmaythangkoon-supanut/hU49l6pp,True
Postoaca G.,/player/postoaca-gabriel/lhIB3nKH,True
Liu Y.,/player/liu-yi/69vfjZyA,True
Xu Ch.,/player/xu-chenhao/rTv97Q8s,True
Floritz P.,/player/floritz-philipp/ClE8iUWh,True
Xu H.,/player/xu-haidong/2mzdqtMu,True
Arinobu T.,/player/arinobu-taimu/rXKHsnO0,True
Polansky T.,/player/polansky-tomas/nRxKH4kB,True
Choong J.,/player/choong-javen/0vf3fOpl,True
Tazoe K.,/player/tazoe-kenta/lzDxcu7b,True
Yu J.,/player/yu-jiaqing/K40tMewe,True
Feng X.,/player/feng-xiaoquan/zkEecrQP,True
Roy S.,/player/roy-soumyadeep/8bUp8ab3,True
Almohaiseni A.,/player/almohaiseni-abdulla/KKlrPh8S,True
Choi W.,/player/choi-wonjin/tKhsC60Q,True
Liu S.,/player/liu-song/Kz3DLyQ3,True
Ng P. N.,/player/ng-pak-nam/GGNkpoDj,True
Tanviriyavechakul P.,/player/tanviriyavechakul-padasak/6HhYZepf,True
Bressan L.,/player/bressan-luca/E1jVBKIR,True
Fertikowski P.,/player/fertikowski-pawel/tGz5AcmG,True
Nekhvedovich V.,/player/nekhvedovich-vitaly/AyncsSSI,True
Fernando C.,/player/fernando-chamara/6gONXVgD,True
Saleh A.,/player/saleh-ahmed/tSYFjbTS,True
Ko L.,/player/ko-lai-chak/ARvo7jk8,True
Plachy J.,/player/plachy-josef/v3Ojqmc1,True
Wang L.,/player/wang-liqin/U9SDNASN,True
Kan Y.,/player/kan-yo/lnFoh4af,True
Togami S.,/player/togami-shunsuke/jolmQVcS,True
Moregard T.,/player/moregard-truls/82SIr4bB,True
Kovac B.,/player/kovac-borna/23xLiK5k,True
Aliyev R.,/player/aliyev-rustam/A1sQ8MsQ,True
Yordanov T.,/player/yordanov-teodor/O8o5lTjk,True
Gadiev V.,/player/gadiev-vildan/E3gzcxA5,True
Shvetc K.,/player/shvetc-kirill/zTxFavQn,True
Katkov I.,/player/katkov-ivan/QadRVVNb,True
Michely G.,/player/michely-gilles/hIpCap57,True
Howieson C.,/player/howieson-craig/z5hERagO,True
Domaniku B.,/player/domaniku-besart/fXF0LdOS,True
Ari Ben O.,/player/ari-ben-omri/v9kJ99vj,True
Gabrovski P.,/player/gabrovski-petko/fZt1k9yq,True
Morshead C.,/player/morshead-christopher/IalN8Tgd,True
Tomasi S.,/player/tomasi-stefano/f9okUdJh,True
Toriola S.,/player/toriola-segun/tKvgCv9G,True
Mak K. H.,/player/mak-king-ho/UJalscFK,True
Cui Q.,/player/cui-qinglei/QaMX0cfE,True
Vostes Y.,/player/vostes-yannick/GzlM2BPf,True
Schreiner F.,/player/schreiner-florian/OCwHh0jq,True
Engemann G.,/player/engemann-gerrit/IoLvNRxm,True
Qiu D.,/player/qiu-dang/ttSH34xP,True
Hippler T.,/player/hippler-tobias/xKA8qxMU,True
Xue F.,/player/xue-fei/GjSAbIjm,True
Tauber M.,/player/tauber-michael/27xkVsfa,True
Al-Abbad A.,/player/al-abbad-abdulaziz/AuUUju7g,True
Duran M.,/player/duran-marc/pUMhpGbk,True
Artemkin A.,/player/artemkin-aleksei/bBwie66H,True
Seretti S.,/player/seretti-samiano/2Vvmgscn,True
Oversjo M.,/player/oversjo-mattias/tbuWBucL,True
Grujic S.,/player/grujic-slobodan/Aoml1HXI,True
Gomez G.,/player/gomez-gustavo/QkPZ0ZUD,True
Fang Y.,/player/fang-yinchi/KCjNxUJQ,True
Shang K.,/player/shang-kun/l0zfhJeO,True
Ismailov S.,/player/ismailov-sadi/E7HHn1ts,True
Menge G.,/player/menge-gencay/21BWwolt,True
Berner E.,/player/berner-eric/ln7LQvCE,True
Ter Luun C.,/player/ter-luun-casper/j31WFznj,True
Silva A.,/player/silva-andre/hbCH6L2t,True
Mohler N.,/player/mohler-nicola/bZTgnJl3,True
Soine S.,/player/soine-samuli/40lOBF3O,True
Such B.,/player/such-bartosz/OhF4IgoD,True
Chen D.,/player/chen-diogo/KhlVP0wh,True
Lamadrid J.,/player/lamadrid-juan/h4B20VRi,True
Morita Y.,/player/morita-yuki/UTIuHHjF,True
Zauli I.,/player/zauli-isaac/4M9bps2M,True
Flemming A.,/player/flemming-alexander/6cAMWQ5B,True
Nagy K.,/player/nagy-krisztian/rcIsmWP7,True
Tao W.,/player/tao-wenzhang/CQ9Z4bDm,True
Assar K.,/player/assar-khalid/n9wIwib2,True
Seo J.,/player/seo-junghwa/QkoKyywr,True
Fejer-Konnerth Z.,/player/fejer-konnerth-zoltan/8dDSGAHG,True
Li C.,/player/li-ching/SIeVPIzb,True
Wosik T.,/player/wosik-torben/UmNvSDpd,True
Cho D.,/player/cho-daeseong/QHcgEd5F,True
Zhang Y.,/player/zhang-yudong/IuY7mat5,True
Lewandowski T.,/player/lewandowski-tomasz/6mcEbEIj,True
Kenjaev Z.,/player/kenjaev-zokhid/r5lFSzj6,True
Duranspahic A.,/player/duranspahic-admir/I9wKEGoB,True
Lusin A.,/player/lusin-aleksandr/dvV40dIM,True
Vozicky B.,/player/vozicky-bohumil/htDSNPmS,True
Vainula V.,/player/vainula-vallot/6qsMfVDL,True
Cassin A.,/player/cassin-alexandre/WEO6JXUN,True
Tanaka Y.,/player/tanaka-yuta/0ftdQTj1,True
Yang X.,/player/yang-xinyu/rJTwRwmT,True
Schmid E.,/player/schmid-elia/K88l2ImA,True
Haiqal M. A.,/player/haiqal-muhamad-ashraf/GfWtg7Ub,True
Daldosso M. R.,/player/daldosso-marco-rech/2if6TLOB,True
